Point{x=3975, y=745}
Point{x=3984, y=472}
Point{x=2539, y=2305}
Point{x=2384, y=2015}
Point{x=3833, y=1126}
Point{x=3834, y=1125}
Point{x=1014, y=722}
Point{x=3820, y=563}
Point{x=668, y=1030}
Point{x=2507, y=2044}
Point{x=4062, y=1151}
Point{x=2340, y=2616}
Point{x=2335, y=2194}
Point{x=2415, y=2862}
Point{x=4221, y=857}
Point{x=2882, y=2415}
Point{x=3934, y=829}
Point{x=773, y=965}
Point{x=4407, y=851}
Point{x=2822, y=2370}
Point{x=2392, y=2136}
Point{x=1018, y=672}
Point{x=3669, y=729}
Point{x=2118, y=2529}
Point{x=4158, y=979}
Point{x=3980, y=412}
Point{x=4264, y=664}
Point{x=4147, y=660}
Point{x=735, y=677}
Point{x=2305, y=2823}
Point{x=2411, y=2040}
Point{x=4004, y=1107}
Point{x=2649, y=2104}
Point{x=2327, y=2125}
Point{x=3755, y=550}
Point{x=2578, y=2542}
Point{x=493, y=815}
Point{x=2592, y=2204}
Point{x=3977, y=456}
Point{x=3829, y=559}
Point{x=4365, y=892}
Point{x=2367, y=2195}
Point{x=3895, y=523}
Point{x=4182, y=1082}
Point{x=4347, y=830}
Point{x=4014, y=514}
Point{x=2236, y=2527}
Point{x=4182, y=748}
Point{x=4191, y=1018}
Point{x=432, y=769}
Point{x=3830, y=735}
Point{x=812, y=1162}
Point{x=3871, y=507}
Point{x=2525, y=1934}
Point{x=484, y=802}
Point{x=1178, y=790}
Point{x=3940, y=467}
Point{x=2332, y=1967}
Point{x=699, y=1031}
Point{x=3826, y=1080}
Point{x=3947, y=401}
Point{x=957, y=847}
Point{x=2207, y=2431}
Point{x=1091, y=868}
Point{x=2726, y=2167}
Point{x=769, y=994}
Point{x=541, y=928}
Point{x=3612, y=837}
Point{x=1033, y=782}
Point{x=3940, y=505}
Point{x=4217, y=538}
Point{x=3914, y=678}
Point{x=2415, y=2333}
Point{x=2515, y=2255}
Point{x=2623, y=2680}
Point{x=989, y=625}
Point{x=2433, y=2351}
Point{x=2170, y=2567}
Point{x=2599, y=2768}
Point{x=3916, y=1081}
Point{x=810, y=487}
Point{x=2550, y=2677}
Point{x=2348, y=2802}
Point{x=4110, y=1106}
Point{x=569, y=657}
Point{x=2143, y=2189}
Point{x=749, y=1005}
Point{x=2679, y=2127}
Point{x=2127, y=2127}
Point{x=2563, y=2075}
Point{x=3916, y=499}
Point{x=4118, y=534}
Point{x=1136, y=772}
Point{x=4052, y=893}
Point{x=3748, y=996}
Point{x=4078, y=981}
Point{x=785, y=866}
Point{x=2122, y=2693}
Point{x=4112, y=612}
Point{x=3589, y=717}
Point{x=2561, y=2024}
Point{x=1957, y=2358}
Point{x=797, y=1186}
Point{x=4068, y=428}
Point{x=806, y=684}
Point{x=4112, y=839}
Point{x=2030, y=2615}
Point{x=2267, y=2642}
Point{x=3832, y=899}
Point{x=2100, y=2473}
Point{x=474, y=802}
Point{x=3881, y=947}
Point{x=2387, y=2897}
Point{x=943, y=1004}
Point{x=3934, y=882}
Point{x=3624, y=887}
Point{x=3696, y=651}
Point{x=3742, y=860}
Point{x=1073, y=694}
Point{x=4007, y=650}
Point{x=3883, y=755}
Point{x=3886, y=918}
Point{x=581, y=644}
Point{x=2564, y=2464}
Point{x=2667, y=2479}
Point{x=4167, y=901}
Point{x=4095, y=597}
Point{x=2767, y=2407}
Point{x=691, y=866}
Point{x=3799, y=831}
Point{x=2745, y=2571}
Point{x=3970, y=656}
Point{x=867, y=986}
Point{x=2738, y=2567}
Point{x=3825, y=629}
Point{x=4047, y=527}
Point{x=2181, y=2562}
Point{x=4203, y=840}
Point{x=2296, y=2468}
Point{x=2392, y=2830}
Point{x=2093, y=2463}
Point{x=2836, y=2405}
Point{x=748, y=790}
Point{x=2178, y=2041}
Point{x=3906, y=856}
Point{x=967, y=726}
Point{x=641, y=700}
Point{x=3886, y=1007}
Point{x=3624, y=737}
Point{x=3977, y=360}
Point{x=2681, y=2697}
Point{x=818, y=738}
Point{x=4387, y=725}
Point{x=880, y=692}
Point{x=2823, y=2559}
Point{x=3930, y=882}
Point{x=4047, y=459}
Point{x=2511, y=2885}
Point{x=2069, y=2300}
Point{x=4066, y=1005}
Point{x=3898, y=962}
Point{x=611, y=790}
Point{x=2434, y=2072}
Point{x=2176, y=2119}
Point{x=828, y=443}
Point{x=2303, y=2462}
Point{x=2663, y=2326}
Point{x=2671, y=2439}
Point{x=3969, y=592}
Point{x=705, y=662}
Point{x=870, y=837}
Point{x=484, y=720}
Point{x=2044, y=2192}
Point{x=2389, y=1931}
Point{x=925, y=909}
Point{x=956, y=822}
Point{x=1049, y=823}
Point{x=3782, y=859}
Point{x=766, y=533}
Point{x=529, y=703}
Point{x=629, y=983}
Point{x=2292, y=2161}
Point{x=2764, y=2575}
Point{x=2258, y=2353}
Point{x=733, y=976}
Point{x=4044, y=400}
Point{x=1042, y=944}
Point{x=758, y=611}
Point{x=2592, y=2614}
Point{x=2204, y=2594}
Point{x=2425, y=2293}
Point{x=649, y=611}
Point{x=901, y=1005}
Point{x=2637, y=2705}
Point{x=2615, y=2745}
Point{x=2087, y=2505}
Point{x=947, y=631}
Point{x=2119, y=2516}
Point{x=4352, y=866}
Point{x=2487, y=2340}
Point{x=743, y=1088}
Point{x=4041, y=474}
Point{x=835, y=1045}
Point{x=631, y=875}
Point{x=2553, y=2812}
Point{x=941, y=828}
Point{x=4026, y=1132}
Point{x=787, y=615}
Point{x=2948, y=2373}
Point{x=2275, y=2337}
Point{x=2120, y=2435}
Point{x=3862, y=994}
Point{x=2409, y=2444}
Point{x=3627, y=699}
Point{x=1084, y=747}
Point{x=2373, y=2237}
Point{x=2088, y=2607}
Point{x=4093, y=401}
Point{x=3977, y=682}
Point{x=4039, y=838}
Point{x=2513, y=2001}
Point{x=897, y=695}
Point{x=2301, y=2479}
Point{x=3818, y=1090}
Point{x=2553, y=1975}
Point{x=790, y=665}
Point{x=1923, y=2341}
Point{x=2792, y=2359}
Point{x=4200, y=856}
Point{x=2096, y=2471}
Point{x=790, y=541}
Point{x=2264, y=2204}
Point{x=815, y=812}
Point{x=2072, y=2230}
Point{x=1188, y=795}
Point{x=4030, y=1218}
Point{x=4262, y=1027}
Point{x=1875, y=2400}
Point{x=2545, y=2810}
Point{x=915, y=913}
Point{x=2507, y=2758}
Point{x=1958, y=2494}
Point{x=2218, y=2502}
Point{x=2464, y=2050}
Point{x=4263, y=931}
Point{x=745, y=565}
Point{x=3972, y=824}
Point{x=981, y=732}
Point{x=781, y=1065}
Point{x=2512, y=2871}
Point{x=2179, y=2082}
Point{x=4227, y=575}
Point{x=4072, y=1083}
Point{x=895, y=624}
Point{x=2247, y=2259}
Point{x=881, y=853}
Point{x=2068, y=2498}
Point{x=2249, y=2422}
Point{x=2725, y=2425}
Point{x=3883, y=884}
Point{x=2423, y=2331}
Point{x=3878, y=1012}
Point{x=2218, y=2435}
Point{x=685, y=604}
Point{x=979, y=932}
Point{x=3875, y=1025}
Point{x=1999, y=2491}
Point{x=3963, y=627}
Point{x=2788, y=2608}
Point{x=2374, y=1941}
Point{x=2641, y=2684}
Point{x=504, y=850}
Point{x=2121, y=2715}
Point{x=2461, y=2595}
Point{x=3783, y=519}
Point{x=4106, y=1030}
Point{x=3846, y=981}
Point{x=3719, y=905}
Point{x=2270, y=2624}
Point{x=918, y=801}
Point{x=2449, y=2355}
Point{x=3955, y=924}
Point{x=3888, y=681}
Point{x=852, y=619}
Point{x=1016, y=845}
Point{x=854, y=849}
Point{x=2164, y=2052}
Point{x=3823, y=1068}
Point{x=4102, y=404}
Point{x=3989, y=1070}
Point{x=4001, y=678}
Point{x=910, y=902}
Point{x=2581, y=2585}
Point{x=3936, y=659}
Point{x=886, y=867}
Point{x=939, y=695}
Point{x=2356, y=1913}
Point{x=3903, y=1038}
Point{x=4219, y=1046}
Point{x=1110, y=851}
Point{x=646, y=739}
Point{x=2755, y=2393}
Point{x=872, y=608}
Point{x=919, y=827}
Point{x=1970, y=2284}
Point{x=1034, y=682}
Point{x=907, y=913}
Point{x=2272, y=2037}
Point{x=4106, y=591}
Point{x=3749, y=573}
Point{x=2604, y=2553}
Point{x=2590, y=2694}
Point{x=2079, y=2528}
Point{x=2439, y=1939}
Point{x=4062, y=1215}
Point{x=668, y=657}
Point{x=2648, y=2738}
Point{x=1113, y=714}
Point{x=821, y=433}
Point{x=3719, y=999}
Point{x=4058, y=1125}
Point{x=2257, y=1981}
Point{x=651, y=657}
Point{x=3953, y=1164}
Point{x=3701, y=746}
Point{x=2554, y=2527}
Point{x=4264, y=650}
Point{x=2387, y=2899}
Point{x=799, y=913}
Point{x=2343, y=2288}
Point{x=2166, y=2750}
Point{x=751, y=508}
Point{x=2674, y=2644}
Point{x=2304, y=2024}
Point{x=686, y=907}
Point{x=3937, y=846}
Point{x=1022, y=672}
Point{x=592, y=725}
Point{x=2224, y=2350}
Point{x=3632, y=861}
Point{x=1948, y=2516}
Point{x=2586, y=2657}
Point{x=4004, y=318}
Point{x=2424, y=2131}
Point{x=2318, y=2785}
Point{x=2634, y=2763}
Point{x=2879, y=2385}
Point{x=4082, y=1124}
Point{x=3940, y=1114}
Point{x=2142, y=2080}
Point{x=2672, y=2725}
Point{x=847, y=518}
Point{x=2647, y=2120}
Point{x=4329, y=753}
Point{x=2784, y=2480}
Point{x=2556, y=2315}
Point{x=2276, y=2283}
Point{x=855, y=546}
Point{x=3990, y=1041}
Point{x=4251, y=1043}
Point{x=749, y=1107}
Point{x=2783, y=2359}
Point{x=749, y=788}
Point{x=2938, y=2429}
Point{x=2350, y=2023}
Point{x=537, y=780}
Point{x=848, y=567}
Point{x=690, y=984}
Point{x=2382, y=2452}
Point{x=3866, y=1139}
Point{x=728, y=579}
Point{x=2516, y=2716}
Point{x=947, y=666}
Point{x=3803, y=1100}
Point{x=2342, y=2581}
Point{x=667, y=1004}
Point{x=2108, y=2650}
Point{x=3899, y=643}
Point{x=2512, y=1978}
Point{x=2564, y=2770}
Point{x=465, y=850}
Point{x=633, y=629}
Point{x=825, y=456}
Point{x=2425, y=2662}
Point{x=879, y=522}
Point{x=1931, y=2291}
Point{x=4059, y=997}
Point{x=4004, y=674}
Point{x=2310, y=2612}
Point{x=3797, y=750}
Point{x=3860, y=563}
Point{x=2130, y=2367}
Point{x=4422, y=825}
Point{x=1051, y=757}
Point{x=2776, y=2184}
Point{x=4285, y=623}
Point{x=728, y=787}
Point{x=946, y=642}
Point{x=2630, y=2629}
Point{x=2431, y=2301}
Point{x=3858, y=483}
Point{x=923, y=724}
Point{x=3948, y=777}
Point{x=618, y=960}
Point{x=4321, y=923}
Point{x=2286, y=2865}
Point{x=2358, y=2513}
Point{x=820, y=974}
Point{x=492, y=860}
Point{x=1051, y=791}
Point{x=680, y=801}
Point{x=3890, y=516}
Point{x=2668, y=2345}
Point{x=4268, y=684}
Point{x=4052, y=1246}
Point{x=497, y=720}
Point{x=2155, y=2437}
Point{x=2424, y=2422}
Point{x=881, y=765}
Point{x=964, y=937}
Point{x=4005, y=428}
Point{x=2066, y=2235}
Point{x=2514, y=2669}
Point{x=3903, y=659}
Point{x=4012, y=746}
Point{x=2337, y=2211}
Point{x=3805, y=906}
Point{x=2531, y=2599}
Point{x=997, y=842}
Point{x=3975, y=1076}
Point{x=577, y=683}
Point{x=2187, y=2121}
Point{x=2427, y=2846}
Point{x=909, y=516}
Point{x=4216, y=594}
Point{x=2747, y=2634}
Point{x=911, y=1069}
Point{x=4255, y=1011}
Point{x=4279, y=875}
Point{x=1839, y=2420}
Point{x=2939, y=2396}
Point{x=2495, y=2450}
Point{x=3952, y=703}
Point{x=1963, y=2431}
Point{x=4324, y=734}
Point{x=2401, y=2057}
Point{x=784, y=457}
Point{x=2338, y=2319}
Point{x=833, y=959}
Point{x=2627, y=2687}
Point{x=4158, y=1092}
Point{x=2821, y=2393}
Point{x=1999, y=2256}
Point{x=3617, y=818}
Point{x=3751, y=1011}
Point{x=2013, y=2303}
Point{x=2461, y=2041}
Point{x=2678, y=2194}
Point{x=2496, y=2746}
Point{x=4060, y=948}
Point{x=4323, y=631}
Point{x=665, y=996}
Point{x=2127, y=2303}
Point{x=4077, y=1007}
Point{x=3962, y=930}
Point{x=3840, y=949}
Point{x=534, y=788}
Point{x=4450, y=803}
Point{x=809, y=1012}
Point{x=3998, y=741}
Point{x=757, y=1045}
Point{x=2533, y=2168}
Point{x=789, y=744}
Point{x=2566, y=2026}
Point{x=4294, y=957}
Point{x=4073, y=437}
Point{x=3995, y=773}
Point{x=2604, y=2756}
Point{x=854, y=667}
Point{x=2491, y=1902}
Point{x=1955, y=2345}
Point{x=4266, y=957}
Point{x=776, y=448}
Point{x=4168, y=921}
Point{x=754, y=1071}
Point{x=4127, y=676}
Point{x=3925, y=1215}
Point{x=2660, y=2319}
Point{x=2961, y=2421}
Point{x=779, y=635}
Point{x=3978, y=536}
Point{x=3953, y=994}
Point{x=3697, y=900}
Point{x=2520, y=2766}
Point{x=4049, y=1111}
Point{x=919, y=664}
Point{x=2458, y=2116}
Point{x=2123, y=2225}
Point{x=3954, y=559}
Point{x=823, y=1094}
Point{x=3933, y=1110}
Point{x=2337, y=2868}
Point{x=727, y=671}
Point{x=4010, y=1087}
Point{x=2058, y=2305}
Point{x=3800, y=557}
Point{x=2503, y=2316}
Point{x=859, y=1042}
Point{x=4319, y=797}
Point{x=797, y=924}
Point{x=2334, y=2545}
Point{x=2609, y=2152}
Point{x=578, y=829}
Point{x=2330, y=2423}
Point{x=4153, y=705}
Point{x=3942, y=461}
Point{x=4302, y=930}
Point{x=2878, y=2404}
Point{x=2026, y=2482}
Point{x=2238, y=2685}
Point{x=424, y=814}
Point{x=4147, y=802}
Point{x=2194, y=2552}
Point{x=823, y=923}
Point{x=683, y=691}
Point{x=4203, y=511}
Point{x=2447, y=1852}
Point{x=692, y=940}
Point{x=2571, y=2462}
Point{x=2962, y=2390}
Point{x=965, y=826}
Point{x=906, y=603}
Point{x=1133, y=737}
Point{x=2356, y=1941}
Point{x=2019, y=2466}
Point{x=4166, y=694}
Point{x=4345, y=738}
Point{x=2221, y=2340}
Point{x=2616, y=2485}
Point{x=4258, y=576}
Point{x=2648, y=2644}
Point{x=998, y=599}
Point{x=4175, y=695}
Point{x=4063, y=659}
Point{x=2416, y=2348}
Point{x=2435, y=2773}
Point{x=2555, y=2096}
Point{x=2869, y=2331}
Point{x=943, y=555}
Point{x=2086, y=2546}
Point{x=3984, y=329}
Point{x=3885, y=1169}
Point{x=793, y=1078}
Point{x=3962, y=630}
Point{x=2727, y=2298}
Point{x=3844, y=891}
Point{x=1057, y=767}
Point{x=2753, y=2432}
Point{x=2512, y=2478}
Point{x=2646, y=2238}
Point{x=4000, y=571}
Point{x=877, y=1091}
Point{x=2383, y=2421}
Point{x=888, y=781}
Point{x=975, y=746}
Point{x=497, y=744}
Point{x=892, y=713}
Point{x=4164, y=984}
Point{x=3582, y=865}
Point{x=2325, y=2523}
Point{x=4027, y=555}
Point{x=2292, y=1984}
Point{x=2356, y=1864}
Point{x=3624, y=893}
Point{x=3768, y=906}
Point{x=2456, y=2028}
Point{x=2390, y=2738}
Point{x=3893, y=763}
Point{x=641, y=641}
Point{x=4136, y=1161}
Point{x=908, y=1004}
Point{x=1094, y=732}
Point{x=4012, y=1219}
Point{x=911, y=911}
Point{x=694, y=937}
Point{x=4092, y=554}
Point{x=3982, y=1112}
Point{x=3607, y=898}
Point{x=1936, y=2471}
Point{x=4093, y=732}
Point{x=3991, y=564}
Point{x=710, y=878}
Point{x=3752, y=729}
Point{x=600, y=949}
Point{x=2700, y=2177}
Point{x=875, y=842}
Point{x=852, y=830}
Point{x=2367, y=1931}
Point{x=2525, y=2501}
Point{x=4252, y=597}
Point{x=2227, y=2584}
Point{x=2051, y=2254}
Point{x=4000, y=472}
Point{x=3950, y=960}
Point{x=4018, y=1156}
Point{x=2344, y=2436}
Point{x=2190, y=2513}
Point{x=2166, y=2270}
Point{x=3932, y=715}
Point{x=2503, y=1958}
Point{x=4158, y=521}
Point{x=827, y=926}
Point{x=2761, y=2623}
Point{x=2051, y=2305}
Point{x=3738, y=820}
Point{x=4042, y=1137}
Point{x=709, y=902}
Point{x=2058, y=2514}
Point{x=4066, y=917}
Point{x=2670, y=2249}
Point{x=709, y=510}
Point{x=996, y=738}
Point{x=598, y=760}
Point{x=4122, y=598}
Point{x=3984, y=322}
Point{x=1044, y=803}
Point{x=1006, y=769}
Point{x=4079, y=581}
Point{x=2460, y=1929}
Point{x=3971, y=1033}
Point{x=2655, y=2427}
Point{x=507, y=710}
Point{x=4084, y=449}
Point{x=698, y=742}
Point{x=888, y=548}
Point{x=2550, y=2667}
Point{x=4282, y=681}
Point{x=2541, y=1972}
Point{x=786, y=669}
Point{x=2222, y=2010}
Point{x=2302, y=2421}
Point{x=4044, y=411}
Point{x=2502, y=2709}
Point{x=2475, y=2402}
Point{x=3974, y=956}
Point{x=1989, y=2345}
Point{x=795, y=618}
Point{x=2170, y=2078}
Point{x=4012, y=564}
Point{x=914, y=1071}
Point{x=2724, y=2342}
Point{x=4112, y=694}
Point{x=951, y=761}
Point{x=2329, y=1917}
Point{x=3586, y=880}
Point{x=693, y=677}
Point{x=489, y=713}
Point{x=4416, y=804}
Point{x=2678, y=2385}
Point{x=2399, y=1983}
Point{x=2298, y=2418}
Point{x=2480, y=2741}
Point{x=2212, y=2129}
Point{x=1980, y=2492}
Point{x=751, y=1138}
Point{x=785, y=547}
Point{x=3940, y=1095}
Point{x=840, y=876}
Point{x=1108, y=861}
Point{x=848, y=669}
Point{x=4050, y=617}
Point{x=2146, y=2452}
Point{x=2505, y=2336}
Point{x=4066, y=1213}
Point{x=2053, y=2554}
Point{x=2827, y=2457}
Point{x=2111, y=2550}
Point{x=572, y=825}
Point{x=793, y=783}
Point{x=2519, y=2758}
Point{x=861, y=561}
Point{x=4198, y=1034}
Point{x=2742, y=2276}
Point{x=3719, y=772}
Point{x=4293, y=689}
Point{x=2453, y=2017}
Point{x=2518, y=2368}
Point{x=4188, y=519}
Point{x=749, y=884}
Point{x=4127, y=464}
Point{x=892, y=846}
Point{x=2474, y=2398}
Point{x=3954, y=683}
Point{x=776, y=728}
Point{x=4031, y=1260}
Point{x=4108, y=1101}
Point{x=3919, y=950}
Point{x=691, y=900}
Point{x=973, y=911}
Point{x=2691, y=2116}
Point{x=793, y=1173}
Point{x=4037, y=773}
Point{x=4084, y=978}
Point{x=1982, y=2454}
Point{x=4219, y=1003}
Point{x=2585, y=2589}
Point{x=2270, y=2182}
Point{x=2381, y=2366}
Point{x=3755, y=885}
Point{x=2428, y=2138}
Point{x=3687, y=717}
Point{x=2328, y=2889}
Point{x=2277, y=2740}
Point{x=2551, y=2268}
Point{x=4042, y=1044}
Point{x=980, y=839}
Point{x=2377, y=2174}
Point{x=910, y=943}
Point{x=2847, y=2409}
Point{x=673, y=830}
Point{x=3966, y=1120}
Point{x=3806, y=1020}
Point{x=2682, y=2187}
Point{x=4214, y=671}
Point{x=612, y=695}
Point{x=4188, y=838}
Point{x=2578, y=2076}
Point{x=2720, y=2498}
Point{x=3775, y=794}
Point{x=2747, y=2404}
Point{x=946, y=984}
Point{x=3853, y=464}
Point{x=2744, y=2345}
Point{x=2557, y=2010}
Point{x=3767, y=690}
Point{x=1939, y=2275}
Point{x=3789, y=744}
Point{x=2876, y=2307}
Point{x=3933, y=921}
Point{x=1970, y=2234}
Point{x=820, y=1176}
Point{x=2006, y=2320}
Point{x=3910, y=465}
Point{x=742, y=736}
Point{x=4025, y=786}
Point{x=682, y=843}
Point{x=2413, y=2621}
Point{x=751, y=841}
Point{x=4073, y=490}
Point{x=2150, y=2368}
Point{x=2264, y=2234}
Point{x=496, y=870}
Point{x=911, y=698}
Point{x=2409, y=2538}
Point{x=2068, y=2333}
Point{x=3774, y=627}
Point{x=2615, y=2706}
Point{x=2260, y=1974}
Point{x=3958, y=895}
Point{x=2343, y=2064}
Point{x=809, y=607}
Point{x=796, y=910}
Point{x=793, y=1057}
Point{x=2403, y=2731}
Point{x=4302, y=624}
Point{x=889, y=894}
Point{x=2538, y=2797}
Point{x=3830, y=653}
Point{x=3803, y=994}
Point{x=3764, y=701}
Point{x=2109, y=2374}
Point{x=710, y=1077}
Point{x=3826, y=838}
Point{x=2661, y=2691}
Point{x=820, y=983}
Point{x=549, y=669}
Point{x=4170, y=907}
Point{x=667, y=831}
Point{x=2317, y=2331}
Point{x=577, y=926}
Point{x=2263, y=2831}
Point{x=2225, y=2557}
Point{x=4003, y=975}
Point{x=3794, y=579}
Point{x=2434, y=2552}
Point{x=2753, y=2401}
Point{x=2531, y=2674}
Point{x=4194, y=937}
Point{x=4165, y=819}
Point{x=3956, y=895}
Point{x=3928, y=772}
Point{x=2268, y=2735}
Point{x=1102, y=792}
Point{x=2620, y=2548}
Point{x=2299, y=2175}
Point{x=1052, y=679}
Point{x=810, y=1170}
Point{x=703, y=1060}
Point{x=2496, y=2555}
Point{x=4181, y=1039}
Point{x=2744, y=2511}
Point{x=4312, y=803}
Point{x=3993, y=377}
Point{x=648, y=570}
Point{x=2774, y=2189}
Point{x=936, y=977}
Point{x=2735, y=2216}
Point{x=3985, y=334}
Point{x=3959, y=667}
Point{x=2698, y=2604}
Point{x=4247, y=866}
Point{x=593, y=892}
Point{x=4230, y=1029}
Point{x=2720, y=2573}
Point{x=861, y=797}
Point{x=2284, y=1969}
Point{x=2010, y=2417}
Point{x=3553, y=849}
Point{x=3825, y=746}
Point{x=3965, y=949}
Point{x=2450, y=2122}
Point{x=3941, y=1042}
Point{x=4107, y=875}
Point{x=890, y=1004}
Point{x=797, y=843}
Point{x=2275, y=2658}
Point{x=757, y=608}
Point{x=781, y=509}
Point{x=3826, y=749}
Point{x=556, y=714}
Point{x=4043, y=664}
Point{x=2733, y=2563}
Point{x=2359, y=2162}
Point{x=556, y=701}
Point{x=666, y=543}
Point{x=2181, y=2464}
Point{x=2868, y=2384}
Point{x=631, y=811}
Point{x=708, y=762}
Point{x=4022, y=1003}
Point{x=2088, y=2144}
Point{x=1917, y=2429}
Point{x=2598, y=2329}
Point{x=4292, y=613}
Point{x=2347, y=2736}
Point{x=2200, y=2067}
Point{x=2075, y=2280}
Point{x=642, y=952}
Point{x=4273, y=715}
Point{x=2461, y=2775}
Point{x=2235, y=2083}
Point{x=4029, y=1043}
Point{x=911, y=944}
Point{x=674, y=946}
Point{x=562, y=718}
Point{x=3920, y=1107}
Point{x=4060, y=1149}
Point{x=4045, y=419}
Point{x=686, y=927}
Point{x=2842, y=2444}
Point{x=707, y=940}
Point{x=2406, y=2862}
Point{x=2709, y=2115}
Point{x=3661, y=909}
Point{x=1065, y=834}
Point{x=4084, y=729}
Point{x=4479, y=814}
Point{x=419, y=782}
Point{x=834, y=664}
Point{x=696, y=879}
Point{x=2395, y=2889}
Point{x=625, y=816}
Point{x=2727, y=2399}
Point{x=4049, y=1144}
Point{x=2862, y=2516}
Point{x=3978, y=414}
Point{x=3920, y=830}
Point{x=4055, y=1056}
Point{x=2779, y=2246}
Point{x=4296, y=965}
Point{x=961, y=768}
Point{x=3915, y=908}
Point{x=2763, y=2375}
Point{x=3771, y=579}
Point{x=2337, y=1947}
Point{x=2157, y=2312}
Point{x=2831, y=2438}
Point{x=2301, y=1955}
Point{x=2395, y=2100}
Point{x=2127, y=2355}
Point{x=2749, y=2165}
Point{x=802, y=644}
Point{x=3555, y=777}
Point{x=3829, y=1053}
Point{x=813, y=817}
Point{x=563, y=818}
Point{x=4047, y=771}
Point{x=3940, y=655}
Point{x=2017, y=2396}
Point{x=2457, y=2083}
Point{x=4131, y=1055}
Point{x=2042, y=2285}
Point{x=4231, y=802}
Point{x=2226, y=2672}
Point{x=571, y=862}
Point{x=3959, y=1242}
Point{x=653, y=1050}
Point{x=2001, y=2335}
Point{x=3923, y=1154}
Point{x=2290, y=2272}
Point{x=2665, y=2680}
Point{x=1831, y=2411}
Point{x=4069, y=1005}
Point{x=4146, y=1116}
Point{x=3826, y=992}
Point{x=1955, y=2266}
Point{x=4016, y=592}
Point{x=523, y=909}
Point{x=2143, y=2604}
Point{x=4166, y=1042}
Point{x=792, y=681}
Point{x=3759, y=679}
Point{x=2030, y=2604}
Point{x=728, y=936}
Point{x=4019, y=1058}
Point{x=2576, y=2560}
Point{x=749, y=1001}
Point{x=886, y=826}
Point{x=2206, y=2792}
Point{x=2671, y=2448}
Point{x=2320, y=2917}
Point{x=2181, y=2079}
Point{x=2727, y=2459}
Point{x=2543, y=2776}
Point{x=2973, y=2408}
Point{x=3989, y=435}
Point{x=3770, y=871}
Point{x=2609, y=2270}
Point{x=2128, y=2254}
Point{x=3588, y=881}
Point{x=4158, y=1111}
Point{x=4300, y=872}
Point{x=674, y=750}
Point{x=2349, y=2701}
Point{x=751, y=1025}
Point{x=2082, y=2335}
Point{x=1910, y=2367}
Point{x=2262, y=2806}
Point{x=3786, y=841}
Point{x=3943, y=683}
Point{x=1103, y=847}
Point{x=4168, y=952}
Point{x=906, y=557}
Point{x=3894, y=1166}
Point{x=4347, y=753}
Point{x=4044, y=615}
Point{x=3955, y=991}
Point{x=892, y=803}
Point{x=2455, y=2476}
Point{x=2591, y=2602}
Point{x=3938, y=1225}
Point{x=3819, y=1079}
Point{x=4252, y=778}
Point{x=2454, y=2255}
Point{x=2255, y=2545}
Point{x=3778, y=888}
Point{x=3947, y=955}
Point{x=1976, y=2494}
Point{x=3714, y=935}
Point{x=4037, y=446}
Point{x=3786, y=798}
Point{x=812, y=777}
Point{x=915, y=748}
Point{x=3654, y=722}
Point{x=2745, y=2498}
Point{x=2711, y=2563}
Point{x=2717, y=2640}
Point{x=2577, y=1994}
Point{x=3929, y=898}
Point{x=2411, y=1854}
Point{x=4200, y=564}
Point{x=1876, y=2340}
Point{x=4068, y=982}
Point{x=2266, y=2518}
Point{x=2486, y=2100}
Point{x=2286, y=2207}
Point{x=2382, y=2585}
Point{x=2156, y=2493}
Point{x=2325, y=2074}
Point{x=2350, y=2117}
Point{x=3909, y=642}
Point{x=4138, y=1073}
Point{x=3905, y=1116}
Point{x=3818, y=967}
Point{x=506, y=878}
Point{x=3961, y=598}
Point{x=4262, y=654}
Point{x=3958, y=1021}
Point{x=4089, y=633}
Point{x=4091, y=676}
Point{x=904, y=976}
Point{x=3870, y=749}
Point{x=3584, y=873}
Point{x=697, y=732}
Point{x=4465, y=801}
Point{x=2334, y=2161}
Point{x=622, y=739}
Point{x=703, y=1079}
Point{x=4298, y=613}
Point{x=4418, y=761}
Point{x=643, y=676}
Point{x=4008, y=382}
Point{x=2383, y=2740}
Point{x=2197, y=2158}
Point{x=816, y=488}
Point{x=2450, y=2684}
Point{x=2309, y=2139}
Point{x=789, y=859}
Point{x=2155, y=2500}
Point{x=658, y=692}
Point{x=4376, y=752}
Point{x=933, y=884}
Point{x=3637, y=728}
Point{x=697, y=516}
Point{x=2277, y=2416}
Point{x=687, y=795}
Point{x=2553, y=2061}
Point{x=2318, y=2521}
Point{x=685, y=721}
Point{x=627, y=885}
Point{x=745, y=584}
Point{x=775, y=446}
Point{x=3927, y=383}
Point{x=4013, y=558}
Point{x=2218, y=2427}
Point{x=2399, y=2372}
Point{x=2600, y=2055}
Point{x=930, y=854}
Point{x=2316, y=2581}
Point{x=2457, y=2592}
Point{x=2187, y=2510}
Point{x=2588, y=2364}
Point{x=2305, y=2418}
Point{x=773, y=904}
Point{x=2622, y=2616}
Point{x=779, y=1068}
Point{x=802, y=1132}
Point{x=4338, y=911}
Point{x=987, y=1001}
Point{x=1086, y=756}
Point{x=4027, y=388}
Point{x=1000, y=607}
Point{x=1070, y=899}
Point{x=2666, y=2330}
Point{x=4052, y=464}
